"timestamp","floor","parking","parkingarea","datetm"
"2025-07-16 12:10:00",T1 장기 P2 주차장,"2674","2581","20250716120704.004"
"2025-07-16 12:10:00",T2 단기주차장지상1층,"582","988","20250716120704"
"2025-07-16 12:10:00",T2 단기주차장지상3층,"477","896","20250716120704"
"2025-07-16 12:10:00",T2 단기주차장지상4층,"564","976","20250716120704"
"2025-07-16 12:10:00",T1 장기 P4 주차장,"939","1727","20250716120704.01"
"2025-07-16 12:10:00",T2 예약 주차장,"872","924","20250716120704.01"
"2025-07-16 12:10:00",T2 장기 주차장,"4073","9296","20250716120704.004"
"2025-07-16 12:10:00",T1 단기주차장지하2층,"1188","1334","20250716120704.004"
"2025-07-16 12:10:00",T2 단기주차장지상2층,"696","947","20250716120704"
"2025-07-16 12:10:00",T1 장기 P1 주차장,"3042","2769","20250716120704.004"
"2025-07-16 12:10:00",T1 장기 P2 주차타워,"1376","1379","20250716120704.008"
"2025-07-16 12:10:00",T1 장기 P3 주차장,"1065","1605","20250716120704.008"
"2025-07-16 12:10:00",T1 단기주차장지상층,"847","1052","20250716120704.004"
"2025-07-16 12:10:00",T2 단기주차장지하M층,"518","751","20250716120704"
"2025-07-16 12:15:00",T1 단기주차장지상층,"832","1052","20250716121305.1"
"2025-07-16 12:15:00",T1 단기주차장지하2층,"1189","1334","20250716121305.1"
"2025-07-16 12:15:00",T2 단기주차장지상2층,"697","947","20250716121305.1"
"2025-07-16 12:15:00",T2 단기주차장지상3층,"476","896","20250716121305.1"
"2025-07-16 12:15:00",T1 장기 P2 주차타워,"1377","1379","20250716121305.105"
"2025-07-16 12:15:00",T1 장기 P1 주차타워,"1379","1379","20250716121305.105"
"2025-07-16 12:15:00",T1 장기 P4 주차장,"941","1727","20250716121305.11"
"2025-07-16 12:15:00",T2 단기주차장지상1층,"575","988","20250716121305.1"
"2025-07-16 12:15:00",T1 장기 P3 주차장,"1064","1605","20250716121305.11"
"2025-07-16 12:15:00",T1 단기주차장지하1층,"616","1005","20250716121305.1"
"2025-07-16 12:15:00",T2 예약 주차장,"873","924","20250716121305.11"
"2025-07-16 12:15:00",T1 장기 P2 주차장,"2675","2581","20250716121305.105"
"2025-07-16 12:15:00",T2 단기주차장지하M층,"517","751","20250716121305.1"
"2025-07-16 12:15:00",T2 단기주차장지상4층,"569","976","20250716121305.1"
"2025-07-16 12:15:00",T1 P5 예약주차장,"1135","1256","20250716121305.11"
"2025-07-16 12:15:00",T1 장기 P1 주차장,"3042","2769","20250716121305.105"
"2025-07-16 12:15:00",T2 장기 주차장,"4074","9296","20250716121305.1"
"2025-07-16 12:20:00",T2 단기주차장지상1층,"572","988","20250716121906.1"
"2025-07-16 12:20:00",T1 장기 P2 주차장,"2680","2581","20250716121906.105"
"2025-07-16 12:20:00",T1 장기 P2 주차타워,"1379","1379","20250716121906.105"
"2025-07-16 12:20:00",T2 단기주차장지상4층,"566","976","20250716121906.1"
"2025-07-16 12:20:00",T1 단기주차장지상층,"842","1052","20250716121906.1"
"2025-07-16 12:20:00",T1 P5 예약주차장,"1136","1256","20250716121906.11"
"2025-07-16 12:20:00",T1 단기주차장지하1층,"625","1005","20250716121906.1"
"2025-07-16 12:20:00",T2 단기주차장지상2층,"697","947","20250716121906.1"
"2025-07-16 12:20:00",T1 장기 P1 주차장,"3056","2769","20250716121906.105"
"2025-07-16 12:20:00",T1 장기 P1 주차타워,"1379","1379","20250716121906.105"
"2025-07-16 12:20:00",T2 장기 주차장,"4078","9296","20250716121906.1"
"2025-07-16 12:20:00",T1 장기 P3 주차장,"1063","1605","20250716121906.11"
"2025-07-16 12:20:00",T2 단기주차장지하M층,"519","751","20250716121906.1"
"2025-07-16 12:20:00",T1 단기주차장지하2층,"1186","1334","20250716121906.1"
"2025-07-16 12:20:00",T2 예약 주차장,"872","924","20250716121906.11"
"2025-07-16 12:20:00",T2 단기주차장지상3층,"476","896","20250716121906.1"
"2025-07-16 12:20:00",T1 장기 P4 주차장,"943","1727","20250716121906.11"
"2025-07-16 12:25:00",T1 장기 P1 주차타워,"1379","1379","20250716122206.906"
"2025-07-16 12:25:00",T1 장기 P1 주차장,"3061","2769","20250716122206.902"
"2025-07-16 12:25:00",T2 단기주차장지상2층,"697","947","20250716122206.902"
"2025-07-16 12:25:00",T2 예약 주차장,"875","924","20250716122206.91"
"2025-07-16 12:25:00",T1 단기주차장지하2층,"1189","1334","20250716122206.902"
"2025-07-16 12:25:00",T1 P5 예약주차장,"1136","1256","20250716122206.91"
"2025-07-16 12:25:00",T1 장기 P2 주차장,"2683","2581","20250716122206.906"
"2025-07-16 12:25:00",T1 장기 P3 주차장,"1063","1605","20250716122206.906"
"2025-07-16 12:25:00",T1 단기주차장지상층,"847","1052","20250716122206.902"
"2025-07-16 12:25:00",T2 단기주차장지상4층,"568","976","20250716122206.902"
"2025-07-16 12:25:00",T1 단기주차장지하1층,"623","1005","20250716122206.902"
"2025-07-16 12:25:00",T2 장기 주차장,"4079","9296","20250716122206.902"
"2025-07-16 12:25:00",T2 단기주차장지상3층,"475","896","20250716122206.902"
"2025-07-16 12:25:00",T2 단기주차장지하M층,"524","751","20250716122206.902"
"2025-07-16 12:25:00",T1 장기 P2 주차타워,"1379","1379","20250716122206.906"
"2025-07-16 12:25:00",T1 장기 P4 주차장,"943","1727","20250716122206.91"
"2025-07-16 12:25:00",T2 단기주차장지상1층,"571","988","20250716122206.902"
"2025-07-16 12:30:00",T2 단기주차장지상4층,"582","976","20250716122808.7"
"2025-07-16 12:30:00",T1 장기 P1 주차장,"3073","2769","20250716122808.703"
"2025-07-16 12:30:00",T1 단기주차장지하2층,"1196","1334","20250716122808.703"
"2025-07-16 12:30:00",T2 단기주차장지상3층,"475","896","20250716122808.7"
"2025-07-16 12:30:00",T2 단기주차장지상2층,"698","947","20250716122808.7"
"2025-07-16 12:30:00",T1 단기주차장지하1층,"631","1005","20250716122808.703"
"2025-07-16 12:30:00",T1 장기 P1 주차타워,"1379","1379","20250716122808.707"
"2025-07-16 12:30:00",T2 예약 주차장,"876","924","20250716122808.71"
"2025-07-16 12:30:00",T2 장기 주차장,"4087","9296","20250716122808.703"
"2025-07-16 12:30:00",T1 단기주차장지상층,"850","1052","20250716122808.703"
"2025-07-16 12:30:00",T2 단기주차장지하M층,"521","751","20250716122808.7"
"2025-07-16 12:30:00",T1 장기 P3 주차장,"1062","1605","20250716122808.707"
"2025-07-16 12:30:00",T2 단기주차장지상1층,"572","988","20250716122808.7"
"2025-07-16 12:30:00",T1 장기 P2 주차타워,"1379","1379","20250716122808.707"
"2025-07-16 12:30:00",T1 장기 P2 주차장,"2695","2581","20250716122808.703"
"2025-07-16 12:30:00",T1 P5 예약주차장,"1135","1256","20250716122808.71"
"2025-07-16 12:30:00",T1 장기 P4 주차장,"943","1727","20250716122808.71"
"2025-07-16 12:35:00",T1 P5 예약주차장,"1138","1256","20250716123410.008"
"2025-07-16 12:35:00",T1 장기 P4 주차장,"946","1727","20250716123410.01"
"2025-07-16 12:35:00",T2 장기 주차장,"4097","9296","20250716123410.004"
"2025-07-16 12:35:00",T1 단기주차장지하1층,"630","1005","20250716123410.004"
"2025-07-16 12:35:00",T1 단기주차장지하2층,"1201","1334","20250716123410.004"
"2025-07-16 12:35:00",T1 장기 P1 주차장,"3084","2769","20250716123410.004"
"2025-07-16 12:35:00",T2 단기주차장지상2층,"699","947","20250716123410"
"2025-07-16 12:35:00",T2 단기주차장지상3층,"476","896","20250716123410"
"2025-07-16 12:35:00",T2 단기주차장지상1층,"567","988","20250716123410"
"2025-07-16 12:35:00",T1 장기 P1 주차타워,"1379","1379","20250716123410.008"
"2025-07-16 12:35:00",T2 단기주차장지상4층,"584","976","20250716123410"
"2025-07-16 12:35:00",T1 장기 P2 주차타워,"1378","1379","20250716123410.008"
"2025-07-16 12:35:00",T1 단기주차장지상층,"853","1052","20250716123410.004"
"2025-07-16 12:35:00",T2 단기주차장지하M층,"522","751","20250716123410"
"2025-07-16 12:35:00",T2 예약 주차장,"876","924","20250716123410.01"
"2025-07-16 12:35:00",T1 장기 P3 주차장,"1065","1605","20250716123410.008"
"2025-07-16 12:35:00",T1 장기 P2 주차장,"2711","2581","20250716123410.004"
"2025-07-16 12:40:00",T2 단기주차장지상2층,"698","947","20250716123710.7"
"2025-07-16 12:40:00",T2 예약 주차장,"877","924","20250716123710.71"
"2025-07-16 12:40:00",T1 장기 P1 주차장,"3088","2769","20250716123710.703"
"2025-07-16 12:40:00",T1 단기주차장지상층,"848","1052","20250716123710.703"
"2025-07-16 12:40:00",T2 단기주차장지상1층,"576","988","20250716123710.7"
"2025-07-16 12:40:00",T2 장기 주차장,"4100","9296","20250716123710.703"
"2025-07-16 12:40:00",T1 단기주차장지하1층,"629","1005","20250716123710.703"
"2025-07-16 12:40:00",T1 장기 P2 주차장,"2714","2581","20250716123710.703"
"2025-07-16 12:40:00",T2 단기주차장지상4층,"584","976","20250716123710.7"
"2025-07-16 12:40:00",T2 단기주차장지하M층,"524","751","20250716123710.7"
"2025-07-16 12:40:00",T1 장기 P1 주차타워,"1379","1379","20250716123710.707"
"2025-07-16 12:40:00",T1 P5 예약주차장,"1139","1256","20250716123710.71"
"2025-07-16 12:40:00",T2 단기주차장지상3층,"475","896","20250716123710.7"
"2025-07-16 12:40:00",T1 장기 P3 주차장,"1063","1605","20250716123710.707"
"2025-07-16 12:40:00",T1 장기 P2 주차타워,"1379","1379","20250716123710.707"
"2025-07-16 12:40:00",T1 장기 P4 주차장,"946","1727","20250716123710.71"
"2025-07-16 12:40:00",T1 단기주차장지하2층,"1199","1334","20250716123710.703"
"2025-07-16 12:45:00",T1 장기 P1 주차타워,"1378","1379","20250716124312.008"
"2025-07-16 12:45:00",T1 장기 P2 주차장,"2730","2581","20250716124312.004"
"2025-07-16 12:45:00",T2 장기 주차장,"4098","9296","20250716124312.004"
"2025-07-16 12:45:00",T1 장기 P2 주차타워,"1379","1379","20250716124312.008"
"2025-07-16 12:45:00",T1 장기 P1 주차장,"3100","2769","20250716124312.004"
"2025-07-16 12:45:00",T1 단기주차장지하1층,"635","1005","20250716124312.004"
"2025-07-16 12:45:00",T2 예약 주차장,"881","924","20250716124312.01"
"2025-07-16 12:45:00",T1 장기 P4 주차장,"945","1727","20250716124312.01"
"2025-07-16 12:45:00",T1 장기 P3 주차장,"1066","1605","20250716124312.008"
"2025-07-16 12:45:00",T1 P5 예약주차장,"1141","1256","20250716124312.008"
"2025-07-16 12:45:00",T2 단기주차장지상3층,"476","896","20250716124312"
"2025-07-16 12:45:00",T2 단기주차장지하M층,"528","751","20250716124312"
"2025-07-16 12:45:00",T1 단기주차장지상층,"857","1052","20250716124312.004"
"2025-07-16 12:45:00",T2 단기주차장지상2층,"701","947","20250716124312"
"2025-07-16 12:45:00",T1 단기주차장지하2층,"1210","1334","20250716124312.004"
"2025-07-16 12:45:00",T2 단기주차장지상4층,"583","976","20250716124312"
"2025-07-16 12:45:00",T2 단기주차장지상1층,"573","988","20250716124312"
"2025-07-16 12:50:00",T2 단기주차장지하M층,"536","751","20250716124913.2"
"2025-07-16 12:50:00",T1 장기 P2 주차장,"2737","2581","20250716124913.203"
"2025-07-16 12:50:00",T1 장기 P1 주차장,"3102","2769","20250716124913.203"
"2025-07-16 12:50:00",T2 장기 주차장,"4102","9296","20250716124913.203"
"2025-07-16 12:50:00",T1 장기 P3 주차장,"1069","1605","20250716124913.207"
"2025-07-16 12:50:00",T2 예약 주차장,"878","924","20250716124913.21"
"2025-07-16 12:50:00",T1 장기 P4 주차장,"944","1727","20250716124913.21"
"2025-07-16 12:50:00",T2 단기주차장지상4층,"584","976","20250716124913.2"
"2025-07-16 12:50:00",T2 단기주차장지상1층,"574","988","20250716124913.2"
"2025-07-16 12:50:00",T1 장기 P1 주차타워,"1379","1379","20250716124913.207"
"2025-07-16 12:50:00",T1 단기주차장지상층,"867","1052","20250716124913.203"
"2025-07-16 12:50:00",T1 단기주차장지하1층,"634","1005","20250716124913.203"
"2025-07-16 12:50:00",T1 단기주차장지하2층,"1233","1334","20250716124913.203"
"2025-07-16 12:50:00",T2 단기주차장지상2층,"707","947","20250716124913.2"
"2025-07-16 12:50:00",T1 P5 예약주차장,"1141","1256","20250716124913.21"
"2025-07-16 12:50:00",T1 장기 P2 주차타워,"1379","1379","20250716124913.207"
"2025-07-16 12:50:00",T2 단기주차장지상3층,"477","896","20250716124913.2"
"2025-07-16 12:55:00",T2 단기주차장지상4층,"584","976","20250716125213.3"
"2025-07-16 12:55:00",T1 P5 예약주차장,"1141","1256","20250716125213.31"
"2025-07-16 12:55:00",T1 장기 P2 주차장,"2742","2581","20250716125213.305"
"2025-07-16 12:55:00",T1 단기주차장지하1층,"634","1005","20250716125213.305"
"2025-07-16 12:55:00",T1 장기 P4 주차장,"944","1727","20250716125213.312"
"2025-07-16 12:55:00",T1 장기 P1 주차장,"3104","2769","20250716125213.305"
"2025-07-16 12:55:00",T1 단기주차장지상층,"868","1052","20250716125213.305"
"2025-07-16 12:55:00",T1 단기주차장지하2층,"1236","1334","20250716125213.305"
"2025-07-16 12:55:00",T1 장기 P2 주차타워,"1379","1379","20250716125213.31"
"2025-07-16 12:55:00",T1 장기 P3 주차장,"1068","1605","20250716125213.31"
"2025-07-16 12:55:00",T2 단기주차장지하M층,"539","751","20250716125213.3"
"2025-07-16 12:55:00",T2 예약 주차장,"877","924","20250716125213.31"
"2025-07-16 12:55:00",T2 장기 주차장,"4107","9296","20250716125213.3"
"2025-07-16 12:55:00",T1 장기 P1 주차타워,"1379","1379","20250716125213.305"
"2025-07-16 12:55:00",T2 단기주차장지상2층,"705","947","20250716125213.3"
"2025-07-16 12:55:00",T2 단기주차장지상1층,"587","988","20250716125213.3"
"2025-07-16 12:55:00",T2 단기주차장지상3층,"476","896","20250716125213.3"
"2025-07-16 13:00:00",T2 예약 주차장,"878","924","20250716125813.31"
"2025-07-16 13:00:00",T1 장기 P4 주차장,"945","1727","20250716125813.312"
"2025-07-16 13:00:00",T1 장기 P2 주차장,"2743","2581","20250716125813.305"
"2025-07-16 13:00:00",T1 장기 P2 주차타워,"1379","1379","20250716125813.31"
"2025-07-16 13:00:00",T2 단기주차장지상3층,"480","896","20250716125813.3"
"2025-07-16 13:00:00",T1 장기 P1 주차타워,"1379","1379","20250716125813.305"
"2025-07-16 13:00:00",T2 단기주차장지하M층,"541","751","20250716125813.3"
"2025-07-16 13:00:00",T2 단기주차장지상2층,"705","947","20250716125813.3"
"2025-07-16 13:00:00",T1 단기주차장지하2층,"1226","1334","20250716125813.305"
"2025-07-16 13:00:00",T1 장기 P1 주차장,"3106","2769","20250716125813.305"
"2025-07-16 13:00:00",T2 단기주차장지상1층,"578","988","20250716125813.3"
"2025-07-16 13:00:00",T1 단기주차장지상층,"878","1052","20250716125813.305"
"2025-07-16 13:00:00",T1 단기주차장지하1층,"633","1005","20250716125813.305"
"2025-07-16 13:00:00",T2 장기 주차장,"4112","9296","20250716125813.3"
"2025-07-16 13:00:00",T1 P5 예약주차장,"1142","1256","20250716125813.31"
"2025-07-16 13:00:00",T1 장기 P3 주차장,"1069","1605","20250716125813.31"
"2025-07-16 13:00:00",T2 단기주차장지상4층,"599","976","20250716125813.3"
"2025-07-16 13:05:00",T1 장기 P2 주차타워,"1378","1379","20250716130414.508"
"2025-07-16 13:05:00",T1 장기 P4 주차장,"945","1727","20250716130414.51"
"2025-07-16 13:05:00",T1 장기 P3 주차장,"1070","1605","20250716130414.508"
"2025-07-16 13:05:00",T2 장기 주차장,"4121","9296","20250716130414.504"
"2025-07-16 13:05:00",T1 단기주차장지상층,"890","1052","20250716130414.504"
"2025-07-16 13:05:00",T2 단기주차장지상1층,"594","988","20250716130414.5"
"2025-07-16 13:05:00",T1 장기 P2 주차장,"2750","2581","20250716130414.504"
"2025-07-16 13:05:00",T1 단기주차장지하2층,"1237","1334","20250716130414.504"
"2025-07-16 13:05:00",T2 단기주차장지상2층,"710","947","20250716130414.5"
"2025-07-16 13:05:00",T2 단기주차장지하M층,"541","751","20250716130414.5"
"2025-07-16 13:05:00",T1 장기 P1 주차장,"3108","2769","20250716130414.504"
"2025-07-16 13:05:00",T2 단기주차장지상4층,"599","976","20250716130414.5"
"2025-07-16 13:05:00",T1 단기주차장지하1층,"628","1005","20250716130414.504"
"2025-07-16 13:05:00",T2 단기주차장지상3층,"483","896","20250716130414.5"
"2025-07-16 13:05:00",T1 P5 예약주차장,"1142","1256","20250716130414.508"
"2025-07-16 13:05:00",T1 장기 P1 주차타워,"1379","1379","20250716130414.508"
"2025-07-16 13:05:00",T2 예약 주차장,"877","924","20250716130414.51"
"2025-07-16 13:10:00",T1 단기주차장지하1층,"631","1005","20250716130715.402"
"2025-07-16 13:10:00",T1 장기 P1 주차타워,"1378","1379","20250716130715.406"
"2025-07-16 13:10:00",T1 장기 P2 주차장,"2748","2581","20250716130715.406"
"2025-07-16 13:10:00",T1 단기주차장지하2층,"1236","1334","20250716130715.402"
"2025-07-16 13:10:00",T2 단기주차장지하M층,"540","751","20250716130715.402"
"2025-07-16 13:10:00",T2 장기 주차장,"4119","9296","20250716130715.402"
"2025-07-16 13:10:00",T1 장기 P2 주차타워,"1378","1379","20250716130715.406"
"2025-07-16 13:10:00",T2 단기주차장지상4층,"608","976","20250716130715.402"
"2025-07-16 13:10:00",T2 단기주차장지상1층,"589","988","20250716130715.402"
"2025-07-16 13:10:00",T2 단기주차장지상3층,"480","896","20250716130715.402"
"2025-07-16 13:10:00",T1 장기 P3 주차장,"1070","1605","20250716130715.406"
"2025-07-16 13:10:00",T1 장기 P4 주차장,"946","1727","20250716130715.41"
"2025-07-16 13:10:00",T2 단기주차장지상2층,"709","947","20250716130715.402"
"2025-07-16 13:10:00",T2 예약 주차장,"877","924","20250716130715.41"
"2025-07-16 13:10:00",T1 단기주차장지상층,"892","1052","20250716130715.402"
"2025-07-16 13:10:00",T1 P5 예약주차장,"1142","1256","20250716130715.41"
"2025-07-16 13:10:00",T1 장기 P1 주차장,"3109","2769","20250716130715.402"
"2025-07-16 13:15:00",T2 단기주차장지상1층,"585","988","20250716131316.402"
"2025-07-16 13:15:00",T2 단기주차장지상4층,"616","976","20250716131316.402"
"2025-07-16 13:15:00",T1 장기 P3 주차장,"1072","1605","20250716131316.406"
"2025-07-16 13:15:00",T1 장기 P4 주차장,"946","1727","20250716131316.41"
"2025-07-16 13:15:00",T1 단기주차장지하1층,"633","1005","20250716131316.402"
"2025-07-16 13:15:00",T1 장기 P1 주차장,"3111","2769","20250716131316.402"
"2025-07-16 13:15:00",T2 단기주차장지상2층,"703","947","20250716131316.402"
"2025-07-16 13:15:00",T1 단기주차장지상층,"892","1052","20250716131316.402"
"2025-07-16 13:15:00",T2 단기주차장지상3층,"481","896","20250716131316.402"
"2025-07-16 13:15:00",T2 단기주차장지하M층,"544","751","20250716131316.402"
"2025-07-16 13:15:00",T2 예약 주차장,"879","924","20250716131316.41"
"2025-07-16 13:15:00",T1 장기 P2 주차타워,"1377","1379","20250716131316.406"
"2025-07-16 13:15:00",T1 단기주차장지하2층,"1255","1334","20250716131316.402"
"2025-07-16 13:15:00",T2 장기 주차장,"4120","9296","20250716131316.402"
"2025-07-16 13:15:00",T1 장기 P2 주차장,"2747","2581","20250716131316.406"
"2025-07-16 13:15:00",T1 P5 예약주차장,"1143","1256","20250716131316.41"
"2025-07-16 13:15:00",T1 장기 P1 주차타워,"1379","1379","20250716131316.406"
"2025-07-16 13:20:00",T2 단기주차장지하M층,"546","751","20250716131616.5"
"2025-07-16 13:20:00",T2 예약 주차장,"882","924","20250716131616.51"
"2025-07-16 13:30:00",T1 장기 P4 주차장,"949","1727","20250716132817.91"
"2025-07-16 13:20:00",T1 단기주차장지하1층,"631","1005","20250716131616.504"
"2025-07-16 13:20:00",T1 장기 P2 주차타워,"1376","1379","20250716131616.508"
"2025-07-16 13:20:00",T1 장기 P2 주차장,"2744","2581","20250716131616.504"
"2025-07-16 13:20:00",T1 장기 P4 주차장,"946","1727","20250716131616.51"
"2025-07-16 13:20:00",T2 장기 주차장,"4124","9296","20250716131616.504"
"2025-07-16 13:20:00",T1 장기 P3 주차장,"1071","1605","20250716131616.508"
"2025-07-16 13:20:00",T2 단기주차장지상4층,"617","976","20250716131616.5"
"2025-07-16 13:20:00",T2 단기주차장지상2층,"707","947","20250716131616.5"
"2025-07-16 13:20:00",T2 단기주차장지상1층,"586","988","20250716131616.5"
"2025-07-16 13:20:00",T1 장기 P1 주차타워,"1379","1379","20250716131616.508"
"2025-07-16 13:20:00",T1 단기주차장지하2층,"1259","1334","20250716131616.504"
"2025-07-16 13:20:00",T2 단기주차장지상3층,"480","896","20250716131616.5"
"2025-07-16 13:20:00",T1 P5 예약주차장,"1143","1256","20250716131616.508"
"2025-07-16 13:20:00",T1 장기 P1 주차장,"3106","2769","20250716131616.504"
"2025-07-16 13:20:00",T1 단기주차장지상층,"894","1052","20250716131616.504"
"2025-07-16 13:25:00",T2 단기주차장지상2층,"708","947","20250716132217.3"
"2025-07-16 13:25:00",T1 장기 P1 주차타워,"1378","1379","20250716132217.305"
"2025-07-16 13:25:00",T2 단기주차장지상3층,"477","896","20250716132217.3"
"2025-07-16 13:25:00",T1 장기 P3 주차장,"1068","1605","20250716132217.31"
"2025-07-16 13:25:00",T1 단기주차장지상층,"906","1052","20250716132217.305"
"2025-07-16 13:25:00",T2 단기주차장지상4층,"629","976","20250716132217.3"
"2025-07-16 13:25:00",T2 단기주차장지하M층,"545","751","20250716132217.3"
"2025-07-16 13:25:00",T1 P5 예약주차장,"1144","1256","20250716132217.31"
"2025-07-16 13:25:00",T2 예약 주차장,"884","924","20250716132217.31"
"2025-07-16 13:25:00",T1 단기주차장지하1층,"633","1005","20250716132217.305"
"2025-07-16 13:25:00",T1 장기 P1 주차장,"3107","2769","20250716132217.305"
"2025-07-16 13:25:00",T2 단기주차장지상1층,"580","988","20250716132217.3"
"2025-07-16 13:25:00",T1 장기 P2 주차장,"2748","2581","20250716132217.305"
"2025-07-16 13:25:00",T1 장기 P4 주차장,"949","1727","20250716132217.312"
"2025-07-16 13:25:00",T1 단기주차장지하2층,"1265","1334","20250716132217.305"
"2025-07-16 13:25:00",T2 장기 주차장,"4128","9296","20250716132217.3"
"2025-07-16 13:25:00",T1 장기 P2 주차타워,"1378","1379","20250716132217.31"
"2025-07-17 12:55:00",T2 단기주차장지하M층,"592","751","20250717125448.3"
"2025-07-17 12:55:00",T2 단기주차장지상3층,"547","896","20250717125448.3"
"2025-07-17 12:55:00",T2 단기주차장지상1층,"683","988","20250717125448.3"
"2025-07-17 12:55:00",T2 단기주차장지상4층,"617","976","20250717125448.3"
"2025-07-17 12:55:00",T1 장기 P1 주차타워,"1379","1379","20250717125448.305"
"2025-07-17 12:55:00",T1 단기주차장지상층,"938","1052","20250717125448.305"
"2025-07-17 12:55:00",T2 예약 주차장,"905","924","20250717125448.31"
"2025-07-17 12:55:00",T1 장기 P2 주차장,"2935","2581","20250717125448.305"
"2025-07-17 12:55:00",T1 장기 P3 주차장,"1218","1605","20250717125448.31"
"2025-07-17 12:55:00",T1 장기 P4 주차장,"891","1727","20250717125448.312"
"2025-07-17 12:55:00",T1 장기 P2 주차타워,"1379","1379","20250717125448.31"
"2025-07-17 12:55:00",T1 단기주차장지하2층,"1401","1334","20250717125448.305"
"2025-07-17 12:55:00",T2 장기 주차장,"4252","9296","20250717125448.3"
"2025-07-17 12:55:00",T1 단기주차장지하1층,"703","1005","20250717125448.305"
"2025-07-17 12:55:00",T1 P5 예약주차장,"1103","1256","20250717125448.31"
"2025-07-17 12:55:00",T1 장기 P1 주차장,"3283","2769","20250717125448.305"
"2025-07-17 12:55:00",T2 단기주차장지상2층,"772","947","20250717125448.3"
"2025-07-17 13:05:00",T2 예약 주차장,"907","924","20250717130350.61"
"2025-07-17 13:05:00",T1 장기 P3 주차장,"1218","1605","20250717130350.61"
"2025-07-17 13:05:00",T1 단기주차장지하1층,"714","1005","20250717130350.6"
"2025-07-17 13:05:00",T2 단기주차장지상3층,"548","896","20250717130350.6"
"2025-07-17 13:05:00",T1 단기주차장지하2층,"1405","1334","20250717130350.6"
"2025-07-17 13:05:00",T1 P5 예약주차장,"1102","1256","20250717130350.61"
"2025-07-17 13:05:00",T2 단기주차장지하M층,"592","751","20250717130350.6"
"2025-07-17 13:05:00",T1 장기 P4 주차장,"895","1727","20250717130350.61"
"2025-07-17 13:05:00",T2 단기주차장지상1층,"690","988","20250717130350.6"
"2025-07-17 13:05:00",T1 단기주차장지상층,"959","1052","20250717130350.6"
"2025-07-17 13:05:00",T2 장기 주차장,"4256","9296","20250717130350.6"
"2025-07-17 13:05:00",T1 장기 P1 주차장,"3300","2769","20250717130350.605"
"2025-07-17 13:05:00",T1 장기 P1 주차타워,"1379","1379","20250717130350.605"
"2025-07-17 13:05:00",T2 단기주차장지상4층,"607","976","20250717130350.6"
"2025-07-17 13:05:00",T2 단기주차장지상2층,"782","947","20250717130350.6"
"2025-07-17 13:05:00",T1 장기 P2 주차타워,"1379","1379","20250717130350.605"
"2025-07-17 13:05:00",T1 장기 P2 주차장,"2937","2581","20250717130350.605"
"2025-07-17 13:10:00",T1 단기주차장지하2층,"1393","1334","20250717130952.203"
"2025-07-17 13:10:00",T1 장기 P4 주차장,"896","1727","20250717130952.21"
"2025-07-17 13:10:00",T2 예약 주차장,"908","924","20250717130952.21"
"2025-07-17 13:10:00",T1 장기 P2 주차장,"2939","2581","20250717130952.203"
"2025-07-17 13:10:00",T1 P5 예약주차장,"1104","1256","20250717130952.21"
"2025-07-17 13:10:00",T2 장기 주차장,"4256","9296","20250717130952.203"
"2025-07-17 13:10:00",T1 단기주차장지하1층,"716","1005","20250717130952.203"
"2025-07-17 13:10:00",T2 단기주차장지상4층,"601","976","20250717130952.2"
"2025-07-17 13:10:00",T1 장기 P1 주차장,"3298","2769","20250717130952.203"
"2025-07-17 13:10:00",T1 장기 P2 주차타워,"1379","1379","20250717130952.207"
"2025-07-17 13:10:00",T1 장기 P3 주차장,"1218","1605","20250717130952.207"
"2025-07-17 13:10:00",T1 장기 P1 주차타워,"1379","1379","20250717130952.207"
"2025-07-16 13:30:00",T1 단기주차장지하1층,"634","1005","20250716132817.902"
"2025-07-16 13:30:00",T2 단기주차장지상2층,"710","947","20250716132817.902"
"2025-07-16 13:30:00",T2 단기주차장지상4층,"628","976","20250716132817.902"
"2025-07-16 13:30:00",T1 장기 P1 주차장,"3106","2769","20250716132817.902"
"2025-07-16 13:30:00",T1 단기주차장지하2층,"1265","1334","20250716132817.902"
"2025-07-16 13:30:00",T1 장기 P2 주차타워,"1378","1379","20250716132817.906"
"2025-07-16 13:30:00",T1 장기 P3 주차장,"1068","1605","20250716132817.906"
"2025-07-16 13:30:00",T1 단기주차장지상층,"897","1052","20250716132817.902"
"2025-07-16 13:30:00",T1 장기 P1 주차타워,"1379","1379","20250716132817.906"
"2025-07-16 13:30:00",T1 장기 P2 주차장,"2742","2581","20250716132817.906"
"2025-07-16 13:30:00",T2 단기주차장지상1층,"584","988","20250716132817.902"
"2025-07-16 13:30:00",T2 단기주차장지상3층,"477","896","20250716132817.902"
"2025-07-16 13:30:00",T1 P5 예약주차장,"1145","1256","20250716132817.91"
"2025-07-16 13:30:00",T2 단기주차장지하M층,"546","751","20250716132817.902"
"2025-07-16 13:30:00",T2 장기 주차장,"4131","9296","20250716132817.902"
"2025-07-16 13:30:00",T2 예약 주차장,"884","924","20250716132817.91"
"2025-07-16 13:35:00",T2 예약 주차장,"884","924","20250716133419.01"
"2025-07-16 13:35:00",T1 장기 P2 주차장,"2741","2581","20250716133419.004"
"2025-07-16 13:35:00",T2 단기주차장지상1층,"584","988","20250716133419"
